observation.state,action,episode_index,frame_index,timestamp,next.done,index,task_index,data_file
"[-0.01095519 -0.9292509   1.1614708  -0.00583453 -0.29911885 -0.00334062
  0.23287797  0.23150924 -0.34933546  1.1115906  -0.00918742  0.16018634
  0.28394848  0.9459048 ]","[-0.01073787 -0.9280584   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.2316311  -0.31139812  1.1075342  -0.0076699   0.14112623
  0.28378645  1.1666687 ]",7,80,1.6,False,2880,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01093454 -0.9292104   1.1613718  -0.00587356 -0.29953882 -0.00311419
  0.23286596  0.23152481 -0.34110907  1.1110098  -0.00930301  0.15474266
  0.2838356   0.94810194]","[-0.01073787 -0.9280584   1.1581556  -0.00460194 -0.30833015 -0.00306796
  0.23249647  0.2316311  -0.29912627  1.1060002  -0.0076699   0.13652429
  0.28378645  1.1666687 ]",7,81,1.62,False,2881,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01091058 -0.92907184  1.1615962  -0.00642311 -0.29973423 -0.00294208
  0.23282924  0.23153932 -0.32801405  1.1099422  -0.00948774  0.14903846
  0.2838289   0.950401  ]","[-0.01073787 -0.9280584   1.1581556  -0.00460194 -0.30833015 -0.00306796
  0.23249647  0.2316311  -0.28685442  1.1044662  -0.0076699   0.13192235
  0.28378645  1.1666687 ]",7,82,1.64,False,2882,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0108883  -0.9289451   1.1617898  -0.00711303 -0.29969764 -0.00308197
  0.23283806  0.23155135 -0.31489745  1.1087084  -0.00945632  0.14426765
  0.28384823  0.9522299 ]","[-0.01073787 -0.9295924   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.2316311  -0.27611655  1.1044662  -0.00920388  0.12578642
  0.28378645  1.1666687 ]",7,83,1.66,False,2883,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0108676  -0.92904514  1.1619043  -0.00688851 -0.2995786  -0.00321632
  0.23292056  0.23156127 -0.3050808   1.1078832  -0.00993346  0.13944192
  0.28397238  0.9536801 ]","[-0.01073787 -0.9280584   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.23009713 -0.26537868  1.1044662  -0.00920388  0.12271847
  0.28378645  1.1666687 ]",7,84,1.68,False,2884,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01085026 -0.92902946  1.1619412  -0.00626702 -0.29957762 -0.003081
  0.23295127  0.23144281 -0.29502657  1.1073666  -0.0105582   0.13449141
  0.2838351   0.9551888 ]","[-0.01073787 -0.9280584   1.1581556  -0.00460194 -0.30679616 -0.00306796
  0.23249647  0.22856314 -0.2561748   1.1044662  -0.0076699   0.11811652
  0.28378645  1.1666687 ]",7,85,1.7,False,2885,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01083662 -0.9289256   1.1619346  -0.00645357 -0.29917806 -0.00293626
  0.2328955   0.23114868 -0.2857631   1.1071606  -0.01023145  0.1299828
  0.2836836   0.95645875]","[-0.01227185 -0.9295924   1.1581556  -0.00306796 -0.30679616 -0.00306796
  0.23249647  0.22856314 -0.24850489  1.1044662  -0.0076699   0.11658254
  0.28685442  1.1666687 ]",7,86,1.72,False,2886,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01095025 -0.92903244  1.1619443  -0.00648992 -0.29864067 -0.00313494
  0.23296799  0.23082268 -0.27791446  1.1070946  -0.0099757   0.12643768
  0.2866815   0.95751494]","[-0.01073787 -0.9280584   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22702916 -0.23930101  1.1029322  -0.0076699   0.11504856
  0.2883884   1.1666687 ]",7,87,1.74,False,2887,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01098633 -0.9290186   1.1619577  -0.00611134 -0.2987734  -0.00312796
  0.23295462  0.23040229 -0.26933616  1.1065516  -0.00940488  0.12380049
  0.28904864  0.9584611 ]","[-0.01073787 -0.9295924   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22702916 -0.2316311   1.1029322  -0.0076699   0.11504856
  0.29299033  1.1666687 ]",7,88,1.76,False,2888,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01096189 -0.9291181   1.1619618  -0.0058419  -0.2990824  -0.00303233
  0.23292772  0.22997269 -0.26130354  1.105967   -0.00942482  0.12209304
  0.29304203  0.95928144]","[-0.01073787 -0.9280584   1.1566216  -0.00460194 -0.30833015 -0.00306796
  0.23249647  0.22549519 -0.22702916  1.1029322  -0.0076699   0.11504856
  0.2945243   1.1666687 ]",7,89,1.78,False,2889,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01093466 -0.9290862   1.1614795  -0.00641093 -0.29918396 -0.00296546
  0.23286794  0.22946249 -0.25414264  1.1056412  -0.00902498  0.12115642
  0.29532102  0.96000594]","[-0.01073787 -0.9295924   1.1566216  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.2239612  -0.22089323  1.1013982  -0.0076699   0.11504856
  0.29759228  1.1666687 ]",7,90,1.8,False,2890,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01090849 -0.92917144  1.1609175  -0.00652227 -0.29933676 -0.0031735
  0.23291448  0.22882771 -0.247345    1.1050258  -0.0091499   0.12085028
  0.2977068   0.96058744]","[-0.01073787 -0.9280584   1.1566216  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22242722 -0.2162913   1.1013982  -0.0076699   0.11351458
  0.29912627  1.1666687 ]",7,91,1.82,False,2891,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01088581 -0.9291333   1.1605772  -0.00617566 -0.29958275 -0.00312328
  0.23294368  0.22807626 -0.24091233  1.1044291  -0.00912512  0.12018783
  0.29956073  0.96107894]","[-0.01073787 -0.9295924   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22242722 -0.21322334  1.1013982  -0.0076699   0.11351458
  0.29912627  1.1666687 ]",7,92,1.84,False,2892,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01086661 -0.9292146   1.1609042  -0.00583023 -0.29985133 -0.00303712
  0.23294061  0.22735001 -0.23506087  1.1040889  -0.00892502  0.11949997
  0.2995008   0.96149564]","[-0.01073787 -0.9280584   1.1581556  -0.00306796 -0.30833015 -0.00153398
  0.23249647  0.22089323 -0.21015537  1.1013982  -0.0076699   0.1119806
  0.29912627  1.1666687 ]",7,93,1.86,False,2893,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01085016 -0.92916775  1.1614169  -0.0058857  -0.29986757 -0.00160696
  0.23291247  0.22658294 -0.22978503  1.1039484  -0.00903115  0.11867135
  0.2991253   0.96188164]","[-0.01073787 -0.9280584   1.1581556  -0.00460194 -0.30679616 -0.00306796
  0.23249647  0.22089323 -0.20708741  1.1013982  -0.0076699   0.1119806
  0.29912627  1.1666687 ]",7,94,1.88,False,2894,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01083613 -0.92903394  1.161734   -0.006211   -0.2992988  -0.00258729
  0.23288058  0.2258512  -0.2249796   1.1038901  -0.00921179  0.11797034
  0.2991618   0.96219224]","[-0.01073787 -0.9280584   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22089323 -0.20401946  1.1013982  -0.0076699   0.11351458
  0.30066025  1.1645658 ]",7,95,1.9,False,2895,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01082306 -0.92891204  1.1619022  -0.00646677 -0.29908434 -0.00348502
  0.23289959  0.22520746 -0.22054695  1.1038499  -0.00943231  0.11796685
  0.3006263   0.9624837 ]","[-0.01073787 -0.9295924   1.1596895  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22089323 -0.20248547  1.0998642  -0.0076699   0.11351458
  0.30066025  1.1603624 ]",7,96,1.92,False,2896,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01081147 -0.9290213   1.1624353  -0.00625116 -0.29934976 -0.00315977
  0.23293447  0.22464573 -0.21660426  1.1033794  -0.00921436  0.11846519
  0.3010856   0.9626096 ]","[-0.01073787 -0.9295924   1.1612235  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22089323 -0.20095149  1.0998642  -0.0076699   0.1119806
  0.30066025  1.1561626 ]",7,97,1.94,False,2897,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01080179 -0.92921823  1.1634668  -0.00589425 -0.29964834 -0.00298063
  0.23294139  0.22415702 -0.21316122  1.1028391  -0.00907246  0.11824865
  0.30075848  0.96274114]","[-0.01073787 -0.9295924   1.1612235  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22089323 -0.1994175   1.0983303  -0.0076699   0.11351458
  0.30066025  1.1498693 ]",7,98,1.96,False,2898,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01079373 -0.92938435  1.1643451  -0.00577515 -0.29960218 -0.0030389
  0.23292449  0.22373232 -0.21012536  1.1020241  -0.00917313  0.1183231
  0.30070114  0.96288896]","[-0.01227185 -0.9280584   1.1612235  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.22089323 -0.1994175   1.0967963  -0.0076699   0.11351458
  0.30066025  1.135216  ]",7,99,1.98,False,2899,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01091342 -0.9293119   1.164803   -0.00589505 -0.29950207 -0.00307753
  0.23295856  0.22336283 -0.20761307  1.1008462  -0.00923626  0.11862228
  0.300748    0.9629892 ]","[-0.01227185 -0.9280584   1.1596895  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.1994175   1.0967963  -0.0076699   0.1119806
  0.30066025  1.1164446 ]",7,100,2.0,False,2900,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01108139 -0.9291431   1.164517   -0.00599376 -0.29926375 -0.0030867
  0.23297451  0.22291392 -0.2056254   1.0999215  -0.00918409  0.11817896
  0.3007203   0.9631935 ]","[-0.01073787 -0.9280584   1.1596895  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.1994175   1.0952623  -0.0076699   0.1119806
  0.30066025  1.0874099 ]",7,101,2.02,False,2901,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01110834 -0.92899823  1.1640066  -0.00588127 -0.29930833 -0.00308848
  0.23293045  0.22245984 -0.204061    1.0989674  -0.00918416  0.11773986
  0.3007497   0.96333534]","[-0.01073787 -0.9280584   1.1596895  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.20095149  1.0937283  -0.0076699   0.11351458
  0.30066025  1.0463189 ]",7,102,2.04,False,2902,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01106885 -0.9288855   1.1636738  -0.00579187 -0.29949188 -0.00306079
  0.23290461  0.22205731 -0.20303477  1.0977399  -0.00919785  0.11796121
  0.3007542   0.9634376 ]","[-0.01073787 -0.9295924   1.1596895  -0.00306796 -0.30679616 -0.00153398
  0.23249647  0.21935926 -0.20248547  1.0921943  -0.0076699   0.1119806
  0.30066025  0.9976882 ]",7,103,2.06,False,2903,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01102699 -0.92900157  1.163515   -0.00593002 -0.29916546 -0.00163229
  0.23288894  0.22170621 -0.20253919  1.0963495  -0.00919802  0.11793544
  0.3007469   0.96347857]","[-0.01073787 -0.9280584   1.1596895  -0.00306796 -0.30833015 -0.00153398
  0.23249647  0.21935926 -0.20555343  1.0891263  -0.0076699   0.1119806
  0.29912627  0.92437774]",7,104,2.08,False,2904,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01098922 -0.9289961   1.1634715  -0.00578012 -0.29916754 -0.00123452
  0.23290074  0.22140032 -0.20267694  1.0943977  -0.00904857  0.11788465
  0.29935426  0.9596727 ]","[-0.01073787 -0.9295924   1.1581556  -0.00306796 -0.30833015 -0.00153398
  0.23249647  0.21935926 -0.20708741  1.0860584  -0.0076699   0.1119806
  0.29912627  0.8590318 ]",7,105,2.1,False,2905,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01095671 -0.92909753  1.1630057  -0.00576867 -0.2991343  -0.00154763
  0.23288621  0.22113508 -0.20322368  1.0918337  -0.00929384  0.11779799
  0.29889604  0.94913924]","[-0.01073787 -0.9280584   1.1596895  -0.00460194 -0.30679616 -0.00153398
  0.23249647  0.21935926 -0.2086214   1.0845244  -0.00920388  0.1119806
  0.29759228  0.79038036]",7,106,2.12,False,2906,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01092901 -0.92907757  1.1628964  -0.00639679 -0.2991136  -0.00152197
  0.23283498  0.22090356 -0.20400436  1.0893902  -0.00979953  0.11743629
  0.29786593  0.93153644]","[-0.01073787 -0.9280584   1.1596895  -0.00306796 -0.30679616 -0.00153398
  0.23249647  0.21935926 -0.21015537  1.0829904  -0.00920388  0.11044662
  0.2960583   0.7227816 ]",7,107,2.14,False,2907,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01090337 -0.92896587  1.1631238  -0.00651752 -0.2988081  -0.00161779
  0.23287825  0.2207022  -0.20495124  1.0873795  -0.01037563  0.11668328
  0.29597586  0.90746784]","[-0.01073787 -0.9280584   1.1596895  -0.00306796 -0.30833015 -0.00153398
  0.23249647  0.21935926 -0.21168935  1.0814565  -0.00920388  0.10891264
  0.2945243   0.65667546]",7,108,2.16,False,2908,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01088137 -0.92885995  1.1633368  -0.00618479 -0.29886514 -0.00157138
  0.23290458  0.22052743 -0.206024    1.0856656  -0.01075938  0.11562183
  0.29434106  0.8778402 ]","[-0.01073787 -0.9295924   1.1596895  -0.00306796 -0.30679616 -0.00153398
  0.23249647  0.22089323 -0.21475732  1.0814565  -0.00920388  0.10891264
  0.2899224   0.59092206]",7,109,2.18,False,2909,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01086276 -0.92897886  1.1634401  -0.00591103 -0.2986635  -0.00150515
  0.23289871  0.22050153 -0.2074025   1.0845525  -0.01046786  0.11464275
  0.29008746  0.8435039 ]","[-0.01073787 -0.9280584   1.1596895  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.2162913   1.0799226  -0.00920388  0.10737866
  0.2883884   0.5247514 ]",7,110,2.2,False,2910,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01084662 -0.9289766   1.1634818  -0.00565123 -0.29882473 -0.00294619
  0.23289073  0.22041741 -0.20891957  1.0835853  -0.01088199  0.11383789
  0.28768468  0.80508375]","[-0.01073787 -0.9295924   1.1596895  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.21935926  1.0799226  -0.00920388  0.10584468
  0.2883884   0.4658844 ]",7,111,2.22,False,2911,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0108329  -0.9290852   1.1634941  -0.00583032 -0.29911274 -0.00337414
  0.23286705  0.22028808 -0.21065962  1.082878   -0.01119878  0.11271469
  0.28816912  0.76360315]","[-0.01073787 -0.9295924   1.1596895  -0.00460194 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.22242722  1.0799226  -0.01073787  0.1043107
  0.2883884   0.41371182]",7,112,2.24,False,2912,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0108212  -0.9292668   1.1634879  -0.00654521 -0.29933786 -0.00298842
  0.23283729  0.22016798 -0.2126705   1.0825363  -0.01158033  0.11138072
  0.28870025  0.72034   ]","[-0.01073787 -0.9295924   1.1612235  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.22702916  1.0814565  -0.01073787  0.10277671
  0.2883884   0.3514693 ]",7,113,2.26,False,2913,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01080943 -0.9294271   1.1639458  -0.00654117 -0.29966876 -0.00312284
  0.23290028  0.22006242 -0.2151132   1.0828907  -0.01197416  0.10983133
  0.28849062  0.67510426]","[-0.01073787 -0.9280584   1.1596895  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.2316311   1.0814565  -0.01073787  0.09970875
  0.2883884   0.30986843]",7,114,2.28,False,2914,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0107997  -0.9293462   1.1640258  -0.00621174 -0.29956788 -0.00311102
  0.23292695  0.21995315 -0.217992    1.0834916  -0.01284558  0.10837289
  0.28840914  0.62928617]","[-0.01073787 -0.9295924   1.1581556  -0.00306796 -0.30833015 -0.00306796
  0.23249647  0.21935926 -0.23469907  1.0829904  -0.01227185  0.09817477
  0.2883884   0.27631396]",7,115,2.3,False,2915,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01079172 -0.929373    1.1633373  -0.00598775 -0.29927242 -0.00304317
  0.23292878  0.21987732 -0.22104263  1.0842984  -0.01326655  0.10637487
  0.28837487  0.5916355 ]","[-0.01073787 -0.9280584   1.1581556  -0.00460194 -0.30833015 -0.00153398
  0.23249647  0.21935926 -0.23930101  1.0845244  -0.01227185  0.09510681
  0.2883884   0.24873815]",7,116,2.32,False,2916,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01078562 -0.9292889   1.1625863  -0.00658751 -0.29940012 -0.00155406
  0.23287241  0.21981388 -0.2243064   1.0855299  -0.01352578  0.10449709
  0.288541    0.59673774]","[-0.01227185 -0.9280584   1.1566216  -0.00306796 -0.30833015 -0.00153398
  0.23249647  0.21935926 -0.24236897  1.0860584  -0.01227185  0.09357283
  0.28685442  0.22548851]",7,117,2.34,False,2917,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01090535 -0.9291272   1.1616861  -0.00655608 -0.2994415  -0.00131693
  0.23296903  0.2197535  -0.22763604  1.0869925  -0.01317833  0.10270396
  0.28752318  0.5990489 ]","[-0.01073787 -0.9295924   1.1550876  -0.00306796 -0.30833015 -0.00153398
  0.2333815   0.21935926 -0.24850489  1.0860584  -0.01073787  0.09203885
  0.28532043  0.20935504]",7,118,2.36,False,2918,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01094733 -0.9291882   1.1604863  -0.00608507 -0.29936367 -0.00160554
  0.23301855  0.21970016 -0.23132534  1.0880904  -0.01245726  0.10139302
  0.28554022  0.5991071 ]","[-0.01073787 -0.9295924   1.1550876  -0.00306796 -0.30833015 -0.00153398
  0.23249647  0.21935926 -0.25464082  1.0875924  -0.01227185  0.09050487
  0.28532043  0.1987236 ]",7,119,2.38,False,2919,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01092804 -0.92934704  1.1595439  -0.00580388 -0.299552   -0.00154729
  0.23300657  0.2196546  -0.23551013  1.0891125  -0.01301934  0.09994099
  0.28522176  0.59872866]","[-0.01227185 -0.9295924   1.1550876  -0.00306796 -0.30833015 -0.00153398
  0.2333815   0.21935926 -0.25924277  1.0875924  -0.01227185  0.08897088
  0.28532043  0.19791923]",7,120,2.4,False,2920,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0110313  -0.9294893   1.1590608  -0.00577037 -0.29976806 -0.00149821
  0.23308784  0.21961458 -0.23990789  1.089873   -0.01371284  0.09851634
  0.28551346  0.5981986 ]","[-0.01073787 -0.9280584   1.1566216  -0.00306796 -0.30986413 -0.00153398
  0.2333815   0.21935926 -0.26537868  1.0875924  -0.01227185  0.08897088
  0.28378645  0.1987236 ]",7,121,2.42,False,2921,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01105733 -0.9294022   1.1593505  -0.00568191 -0.300487   -0.00154405
  0.2331298   0.21957846 -0.24457234  1.0902431  -0.01348425  0.09750351
  0.28437564  0.59767854]","[-0.01227185 -0.9280584   1.1581556  -0.00306796 -0.3129321  -0.00153398
  0.23249647  0.21935926 -0.27304858  1.0875924  -0.01227185  0.08897088
  0.28378645  0.1995297 ]",7,122,2.44,False,2922,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.0111505  -0.9292232   1.1603563  -0.00573932 -0.30192852 -0.00152892
  0.23315312  0.21954824 -0.24974363  1.0903846  -0.01369346  0.09693132
  0.28366876  0.5934284 ]","[-0.01073787 -0.9280584   1.1596895  -0.00460194 -0.31753403 -0.00153398
  0.23249647  0.21935926 -0.28225246  1.0875924  -0.01380583  0.08897088
  0.28378645  0.1995297 ]",7,123,2.46,False,2923,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01116264 -0.92906314  1.1617477  -0.00633074 -0.30440044 -0.00146466
  0.23304142  0.21952212 -0.25563714  1.090439   -0.01457394  0.0966859
  0.2839836   0.59505   ]","[-0.01073787 -0.9280584   1.1627575  -0.00306796 -0.32366997 -0.00153398
  0.2333815   0.21935926 -0.29145637  1.0860584  -0.01687379  0.08743691
  0.28378645  0.1995297 ]",7,124,2.48,False,2924,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01111455 -0.92893595  1.1637529  -0.00641685 -0.3083883  -0.00162416
  0.23310792  0.21949863 -0.26221848  1.0900174  -0.01618078  0.09643977
  0.28453317  0.59574664]","[-0.01227185 -0.9265244   1.1658255  -0.00460194 -0.3344078  -0.00153398
  0.23249647  0.22089323 -0.3037282   1.0845244  -0.02300971  0.08436894
  0.28225246  0.1995297 ]",7,125,2.5,False,2925,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01119374 -0.92862993  1.1663623  -0.00674399 -0.31471252 -0.00149596
  0.2331348   0.21960312 -0.27120727  1.0891067  -0.01963887  0.09563754
  0.28349084  0.5916132 ]","[-0.01227185 -0.9249904   1.1673595  -0.00460194 -0.34207773 -0.00306796
  0.2333815   0.21935926 -0.320602    1.0814565  -0.0322136   0.08130098
  0.2807185   0.1995297 ]",7,126,2.52,False,2926,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
"[-0.01132545 -0.92807597  1.1687897  -0.00709198 -0.3220396  -0.00294718
  0.23319662  0.21962826 -0.2933777   1.0878161  -0.02636559  0.09606205
  0.28173643  0.5889546 ]","[-0.01073787 -0.9219225   1.1688933  -0.00460194 -0.3528156  -0.00306796
  0.2333815   0.21935926 -0.3359418   1.0783886  -0.04295146  0.07669904
  0.27765054  0.1987236 ]",7,127,2.54,False,2927,0,aloha_sim_transfer_cube_human\data\chunk-000\file-000.parquet
