selection_rank,index,episode_index,frame_index,timestamp,task_index,coreset_score,action_delta,state_delta,vision_delta,rarity
1523,15229,38,29,0.58,0,0.07766255,0.013984527,0.011279304,0.0457138,0.39013124
1524,15236,38,36,0.72,0,0.06936296,0.013665445,0.01052158,0.029511536,0.36381182
1525,15240,38,40,0.8,0,0.08527615,0.009053024,0.0128458375,0.07529685,0.40047944
1526,15244,38,44,0.88,0,0.05811045,0.010775673,0.009437193,0.04173301,0.27697608
1527,15249,38,49,0.98,0,0.057047687,0.019052008,0.010228373,0.007405318,0.30647373
1528,15253,38,53,1.06,0,0.069259085,0.02735709,0.013578433,0.019739166,0.34236467
1529,15258,38,58,1.16,0,0.06921774,0.043045413,0.020181855,0.022487491,0.28989673
1530,15262,38,62,1.24,0,0.052822888,0.03121039,0.025769765,0.02292182,0.1981757
1531,15266,38,66,1.32,0,0.04365916,0.011166221,0.019200647,0.022183001,0.1960338
1532,15272,38,72,1.44,0,0.054397363,0.011212569,0.0124227395,0.02555909,0.27318338
1533,15276,38,76,1.52,0,0.056879677,0.0130320545,0.013150863,0.023699852,0.28737187
1534,15280,38,80,1.6,0,0.03496026,0.0049997284,0.008566337,0.015062731,0.18202057
1535,15294,38,94,1.88,0,0.029362403,0.018549394,0.013366639,0.015253532,0.10476714
1536,15298,38,98,1.96,0,0.0410851,0.017918717,0.017092116,0.01925343,0.17151444
1537,15302,38,102,2.04,0,0.040142033,0.010109144,0.008821031,0.021526566,0.19344622
1538,15330,38,130,2.6,0,0.032541662,0.0047740526,0.0061290227,0.01938854,0.16327569
1539,15356,38,156,3.12,0,0.03372517,0.047704853,0.003864952,0.012542115,0.08617803
1540,15360,38,160,3.2,0,0.034832176,0.025485808,0.032826055,0.012043527,0.09796498
1541,15364,38,164,3.28,0,0.029314013,0.0090475185,0.023714239,0.013589707,0.11214264
1542,15368,38,168,3.36,0,0.053759847,0.012276758,0.0076654116,0.028456034,0.2695508
1543,15372,38,172,3.44,0,0.07746964,0.018026782,0.015159953,0.024613652,0.4081124
1544,15376,38,176,3.52,0,0.11324479,0.021504631,0.02617221,0.06690984,0.549651
1545,15380,38,180,3.6,0,0.08514386,0.02105549,0.021001678,0.031245222,0.43141803
1546,15385,38,185,3.7,0,0.120970376,0.027330887,0.022465594,0.041846044,0.635511
1547,15391,38,191,3.82,0,0.1322979,0.04307761,0.032803584,0.045630097,0.6507488
1548,15397,38,197,3.94,0,0.11755783,0.025247404,0.02884427,0.045320995,0.60119945
1549,15402,38,202,4.04,0,0.103199646,0.021742634,0.025353517,0.039463833,0.5292359
1550,15406,38,206,4.12,0,0.07003343,0.018608773,0.018049732,0.03504081,0.33498484
1551,15410,38,210,4.2,0,0.051423058,0.006859558,0.0130291665,0.031694707,0.25227496
1552,15414,38,214,4.28,0,0.03867285,0.004455426,0.009874953,0.015816707,0.20460357
1553,15420,38,220,4.4,0,0.04508466,0.0027114823,0.018449087,0.015022198,0.23845212
1554,15424,38,224,4.48,0,0.058948427,0.0022685698,0.025700796,0.026202671,0.30119038
1555,15428,38,228,4.56,0,0.062487118,0.005144657,0.016537795,0.042689983,0.30586362
1556,15432,38,232,4.64,0,0.060684416,0.004774058,0.010279544,0.03934586,0.31071427
1557,15438,38,238,4.76,0,0.045823134,0.0060021286,0.0070258924,0.017364535,0.25083187
1558,15442,38,242,4.84,0,0.043549165,0.0051446743,0.006169957,0.033340737,0.21247236
1559,15446,38,246,4.92,0,0.047302708,0.0057519274,0.005505388,0.03567879,0.23328991
1560,15452,38,252,5.04,0,0.040646277,0.0050727027,0.0043439,0.013439769,0.2294994
1561,15456,38,256,5.12,0,0.031002602,0.0028438177,0.003792362,0.012023426,0.17368878
1562,15470,38,270,5.4,0,0.047063872,0.004287211,0.004413291,0.029995624,0.24640745
1563,15476,38,276,5.52,0,0.037763815,0.0037375258,0.0043198573,0.015944567,0.20926383
1564,15539,38,339,6.78,0,0.03420039,0.011375311,0.008041015,0.006796666,0.17673072
1565,15543,38,343,6.86,0,0.05389853,0.019832779,0.01664963,0.015923146,0.25875908
1566,15548,38,348,6.96,0,0.101448506,0.028848931,0.023132488,0.04598435,0.49381444
1567,15552,38,352,7.04,0,0.08520868,0.026951626,0.026860995,0.03728824,0.39825532
1568,15559,38,359,7.18,0,0.0860308,0.032007966,0.029653566,0.018258894,0.4189993
1569,15563,38,363,7.26,0,0.10155965,0.0460074,0.028252728,0.021456376,0.48686516
1570,15567,38,367,7.34,0,0.07711159,0.023246126,0.03076064,0.023874834,0.36877713
1571,15574,38,374,7.48,0,0.086461455,0.008679413,0.009376696,0.054695286,0.44937107
1572,15579,38,379,7.58,0,0.079373434,0.008333573,0.0104658725,0.03840009,0.42826793
1573,15584,38,384,7.68,0,0.07760365,0.012306654,0.0063306126,0.040865675,0.4099817
1574,15589,38,389,7.78,0,0.064082354,0.008786209,0.0074602044,0.011302732,0.37544298
1575,15593,38,393,7.86,0,0.05692994,0.010181602,0.006951105,0.020449314,0.31010848
1576,15600,39,0,0.0,0,0.48906103,0.42723757,0.5678668,0.6249677,0.27546158
1577,15616,39,16,0.32,0,0.033281587,0.008224329,0.004233718,0.018252632,0.16520989
1578,15620,39,20,0.4,0,0.056458708,0.014999174,0.010126165,0.047388498,0.24553554
1579,15624,39,24,0.48,0,0.07863952,0.021107802,0.016103754,0.03862945,0.3837899
1580,15628,39,28,0.56,0,0.063304916,0.019777106,0.01447711,0.025107626,0.3099116
1581,15632,39,32,0.64,0,0.07044728,0.017780377,0.015552405,0.02014021,0.36867326
1582,15636,39,36,0.72,0,0.0582567,0.019552786,0.015655892,0.036534265,0.25577125
1583,15640,39,40,0.8,0,0.046045706,0.027411474,0.017547943,0.013275001,0.19163966
1584,15644,39,44,0.88,0,0.055851895,0.014044922,0.016092028,0.039828956,0.24637283
1585,15648,39,48,0.96,0,0.03780269,0.008841059,0.010611723,0.025737368,0.17080696
1586,15660,39,60,1.2,0,0.037426494,0.04531827,0.017989695,0.014157168,0.090189226
1587,15664,39,64,1.28,0,0.040936127,0.03488012,0.026368234,0.012040562,0.12750591
1588,15668,39,68,1.36,0,0.031918555,0.0077788597,0.017263878,0.023379872,0.12690012
1589,15788,39,188,3.76,0,0.03371215,0.050776783,0.017905157,0.013831257,0.05337447
1590,15806,39,206,4.12,0,0.050698373,0.013958212,0.011139709,0.03645979,0.2260875
1591,15810,39,210,4.2,0,0.11907978,0.034340683,0.021636236,0.07655699,0.55008155
1592,15816,39,216,4.32,0,0.12535772,0.02524738,0.032290798,0.089029245,0.57460743
1593,15820,39,220,4.4,0,0.10535021,0.029140525,0.028798716,0.05230253,0.49917138
1594,15826,39,226,4.52,0,0.096665844,0.014851408,0.018587187,0.055928405,0.485593
1595,15831,39,231,4.62,0,0.13549805,0.021725714,0.022142662,0.02592718,0.7725105
1596,15836,39,236,4.72,0,0.056451857,0.0056226566,0.01372481,0.031712502,0.28749734
1597,15840,39,240,4.8,0,0.044808365,0.0038346169,0.011357131,0.036783393,0.20954077
1598,15844,39,244,4.88,0,0.041205637,0.0074750427,0.014649442,0.020591015,0.19852836
1599,15850,39,250,5.0,0,0.05342588,0.0066417516,0.025962783,0.029729359,0.24785486
1600,15854,39,254,5.08,0,0.070815,0.006300922,0.018263118,0.04717397,0.348336
1601,15858,39,258,5.16,0,0.070482664,0.0053547565,0.011477452,0.041460488,0.3691601
1602,15864,39,264,5.28,0,0.052530266,0.006586163,0.009065098,0.018852716,0.28830436
1603,15868,39,268,5.36,0,0.05623402,0.008531484,0.009527259,0.028202621,0.29210353
1604,15872,39,272,5.44,0,0.058028217,0.0063009206,0.0083510475,0.03701077,0.2965496
1605,15877,39,277,5.54,0,0.0650074,0.007997729,0.0067800935,0.015784742,0.37711322
1606,15881,39,281,5.62,0,0.04604392,0.0046964306,0.0055686515,0.014166065,0.26310995
1607,15886,39,286,5.72,0,0.044388458,0.0046964237,0.004652888,0.018896874,0.24571511
1608,15890,39,290,5.8,0,0.048195448,0.0043721367,0.005707207,0.029649612,0.25217327
1609,15894,39,294,5.88,0,0.040209644,0.0038346031,0.0044987765,0.0300902,0.2014686
1610,15901,39,301,6.02,0,0.047879394,0.0037375316,0.0044517317,0.014471544,0.27893624
1611,15907,39,307,6.14,0,0.04606849,0.0024252245,0.0031929498,0.020962073,0.26120603
1612,15949,39,349,6.98,0,0.02961753,0.051098626,0.0057354304,0.0009859697,0.067017734
1613,15953,39,353,7.06,0,0.03265427,0.054831542,0.0138538135,0.00038951077,0.06601602
1614,15965,39,365,7.3,0,0.06933923,0.03453283,0.020019412,0.018183101,0.31801406
1615,15969,39,369,7.38,0,0.1113698,0.02955392,0.02961711,0.025834251,0.58108723
1616,15974,39,374,7.48,0,0.13752079,0.04406376,0.027421765,0.07520128,0.6429514
1617,15978,39,378,7.56,0,0.1139173,0.031022497,0.03442851,0.034747854,0.5717689
1618,15982,39,382,7.64,0,0.123822615,0.016780553,0.024291417,0.052221462,0.658808
1619,15986,39,386,7.72,0,0.103131875,0.021333003,0.013098032,0.044667855,0.54149234
1620,15992,39,392,7.84,0,0.10144596,0.016736671,0.0176035,0.035530828,0.5486969
1621,15996,39,396,7.92,0,0.12224488,0.008992985,0.015667874,0.05230747,0.68069
1622,16400,41,0,0.0,0,0.4974365,0.471253,0.66386163,0.5436835,0.20407784
1623,16416,41,16,0.32,0,0.035181083,0.008357338,0.0036349704,0.020226879,0.17527033
1624,16420,41,20,0.4,0,0.05399531,0.014500731,0.010200592,0.023462256,0.27002895
1625,16425,41,25,0.5,0,0.065652505,0.015646916,0.013525106,0.028846864,0.33055392
1626,16430,41,30,0.6,0,0.05825091,0.014986866,0.012839552,0.02614665,0.28839305
1627,16434,41,34,0.68,0,0.034361433,0.014806237,0.012590139,0.018798672,0.14221364
1628,16452,41,52,1.04,0,0.031038992,0.02948641,0.008690511,0.018250985,0.0932225
1629,16456,41,56,1.12,0,0.03817818,0.045628667,0.017666597,0.012009256,0.09859457
1630,16460,41,60,1.2,0,0.042762756,0.03809344,0.025670672,0.014338741,0.129518
1631,16466,41,66,1.32,0,0.045173597,0.011337887,0.015288205,0.016313316,0.22203304
1632,16470,41,70,1.4,0,0.05414045,0.008089121,0.010885982,0.03384987,0.26750195
1633,16474,41,74,1.48,0,0.042797685,0.0068057557,0.006969496,0.023536073,0.21859518
1634,16478,41,78,1.56,0,0.043201335,0.00664175,0.0059711863,0.02778576,0.2162499
1635,16482,41,82,1.64,0,0.034941114,0.0071224677,0.0065384386,0.018319529,0.17489171
1636,16488,41,88,1.76,0,0.04510565,0.0066417465,0.005057087,0.038199406,0.21311277
1637,16492,41,92,1.84,0,0.032594196,0.004372129,0.0044251974,0.015104582,0.17454338
1638,16496,41,96,1.92,0,0.03093874,0.0044554328,0.0037706965,0.020619355,0.15521218
1639,16506,41,106,2.12,0,0.040084623,0.005751921,0.011455148,0.0301047,0.18454325
1640,16512,41,112,2.24,0,0.029411178,0.0031344339,0.0063185827,0.03411844,0.1213658
1641,16538,41,138,2.76,0,0.041677292,0.0036191083,0.0073149274,0.034566607,0.19960147
1642,16560,41,160,3.2,0,0.03360404,0.008313238,0.0037517042,0.016545638,0.17080046
1643,16564,41,164,3.28,0,0.052603714,0.0092747,0.012444533,0.0319267,0.25509837
1644,16568,41,168,3.36,0,0.030398298,0.008357348,0.0064477655,0.016263228,0.14530317
1645,16610,41,210,4.2,0,0.0394357,0.013003809,0.0071713044,0.02189334,0.18412137
1646,16614,41,214,4.28,0,0.11270869,0.019153893,0.016759638,0.07485592,0.5540062
1647,16619,41,219,4.38,0,0.1616247,0.027033374,0.032844298,0.09910083,0.79451156
1648,16623,41,223,4.46,0,0.13500518,0.03020916,0.028462345,0.045433696,0.7063863
1649,16628,41,228,4.56,0,0.12991786,0.02258844,0.03386471,0.06271584,0.652445
1650,16632,41,232,4.64,0,0.084655136,0.030424222,0.023130385,0.030689955,0.40367714
1651,16636,41,236,4.72,0,0.11484626,0.025407046,0.030394284,0.0772813,0.5268993
1652,16642,41,242,4.84,0,0.09525159,0.020327084,0.013874547,0.04711169,0.485937
1653,16646,41,246,4.92,0,0.073740326,0.006912946,0.011446102,0.037313946,0.39420518
1654,16650,41,250,5.0,0,0.06347868,0.005490334,0.0074543366,0.03772718,0.33507785
1655,16656,41,256,5.12,0,0.049303852,0.0008574485,0.013202212,0.03090646,0.25317717
1656,16662,41,262,5.24,0,0.066447414,0.003834604,0.028438218,0.035283677,0.3278322
1657,16668,41,268,5.36,0,0.06178408,0.004696415,0.014012172,0.03836813,0.31363505
1658,16672,41,272,5.44,0,0.041803725,0.005072734,0.009208628,0.020426247,0.21746364
1659,16677,41,277,5.54,0,0.044942435,0.004999706,0.0059027234,0.010017874,0.2614159
1660,16682,41,282,5.64,0,0.034916542,0.0052156444,0.0048494893,0.016146243,0.18561421
1661,16686,41,286,5.72,0,0.039752297,0.008357365,0.005542041,0.022640726,0.1985435
1662,16692,41,292,5.84,0,0.037633695,0.004696432,0.004215245,0.018592054,0.20192079
1663,16696,41,296,5.92,0,0.029596293,0.0032082708,0.0035400044,0.020591015,0.14960429
1664,16714,41,314,6.28,0,0.03293876,0.001714897,0.004346545,0.025027549,0.16663349
1665,16720,41,320,6.4,0,0.031152047,0.002711485,0.00427563,0.020052224,0.16080709
1666,16784,41,384,7.68,0,0.037716307,0.006358978,0.007260645,0.011691913,0.2050168
1667,16788,41,388,7.76,0,0.058715723,0.0095865205,0.010105991,0.03518185,0.29358986
1668,16792,41,392,7.84,0,0.06692583,0.020827267,0.017232431,0.03827355,0.30506527
1669,16796,41,396,7.92,0,0.08695264,0.030856157,0.02042032,0.043816995,0.4006244
1670,16800,42,0,0.0,0,0.71225756,0.7355594,0.8721262,0.777939,0.28196952
1671,16822,42,22,0.44,0,0.04332127,0.007858613,0.008802762,0.027907688,0.20928763
1672,16829,42,29,0.58,0,0.061807342,0.01159931,0.007917374,0.029831845,0.3220685
1673,16834,42,34,0.68,0,0.08663155,0.015434047,0.011967917,0.0796131,0.38889587
1674,16838,42,38,0.76,0,0.07143154,0.014193258,0.012396058,0.033474527,0.3666417
1675,16842,42,42,0.84,0,0.065999046,0.011535741,0.0098660095,0.035143293,0.3380614
1676,16846,42,46,0.92,0,0.09322636,0.011471847,0.008900706,0.05818243,0.48293617
1677,16851,42,51,1.02,0,0.08136599,0.017234456,0.013049071,0.019033961,0.44875446
1678,16856,42,56,1.12,0,0.07189506,0.019688455,0.011205408,0.042727552,0.3434724
1679,16860,42,60,1.2,0,0.05385511,0.017961685,0.016339323,0.025255587,0.2477986
1680,16866,42,66,1.32,0,0.047254603,0.020352522,0.00851957,0.013593003,0.23068719
1681,16870,42,70,1.4,0,0.060534,0.04354021,0.013170316,0.030356465,0.22942151
1682,16874,42,74,1.48,0,0.059338465,0.05076457,0.025468132,0.02148801,0.19887885
1683,16878,42,78,1.56,0,0.04040486,0.006316359,0.022324642,0.01946631,0.18497597
1684,16883,42,83,1.66,0,0.037988905,0.0064039323,0.01186381,0.008143477,0.20497137
1685,16888,42,88,1.76,0,0.04016397,0.0067938874,0.008243734,0.021997472,0.2015054
1686,16952,42,152,3.04,0,0.030116048,0.04201543,0.01664858,0.0072510955,0.06290485
1687,16977,42,177,3.54,0,0.09434344,0.026246814,0.016611485,0.02159445,0.50403714
1688,16981,42,181,3.62,0,0.12851249,0.021419002,0.022883667,0.043968253,0.6953523
1689,16985,42,185,3.7,0,0.11603022,0.026021758,0.02285791,0.049170297,0.59277034
1690,16989,42,189,3.78,0,0.08782315,0.02354466,0.026139773,0.03883442,0.42225978
1691,16995,42,195,3.9,0,0.10453452,0.027465062,0.028861115,0.035164054,0.5261031
1692,17001,42,201,4.02,0,0.09715644,0.02194459,0.025468422,0.043188572,0.48207724
1693,17005,42,205,4.1,0,0.050550528,0.00943191,0.019062102,0.011585144,0.26391697
1694,17015,42,215,4.3,0,0.035360057,0.0028438035,0.011935238,0.006137925,0.19897622
1695,17019,42,219,4.38,0,0.0726387,0.013825909,0.028232282,0.009095175,0.38978508
1696,17024,42,224,4.48,0,0.057023723,0.011787904,0.023906603,0.021330822,0.27725732
1697,17028,42,228,4.56,0,0.048147347,0.0052156225,0.01299319,0.037590753,0.22450596
1698,17033,42,233,4.66,0,0.041124526,0.0025723344,0.007455928,0.015015607,0.23070882
1699,17038,42,238,4.76,0,0.0415904,0.004372133,0.004567911,0.023456324,0.22036062
1700,17042,42,242,4.84,0,0.04271997,0.0067515504,0.004777305,0.023940742,0.22118276
1701,17046,42,246,4.92,0,0.04633438,0.0058783577,0.0065545146,0.022359632,0.24698944
1702,17050,42,250,5.0,0,0.030893065,0.0034297868,0.0048912545,0.017215915,0.16110565
1703,17062,42,262,5.24,0,0.029776365,0.002100308,0.0035983166,0.020344192,0.1537042
1704,17145,42,345,6.9,0,0.05842913,0.009314262,0.008965414,0.030942379,0.30128124
1705,17149,42,349,6.98,0,0.08565181,0.02110782,0.0152229015,0.024997892,0.4547258
1706,17154,42,354,7.08,0,0.12215872,0.035155315,0.034811363,0.09614358,0.5141041
1707,17158,42,358,7.16,0,0.095573336,0.041282266,0.04001921,0.03760723,0.4114529
1708,17162,42,362,7.24,0,0.13301647,0.059941556,0.03345542,0.042837285,0.6197583
1709,17166,42,366,7.32,0,0.097507514,0.03547797,0.041835386,0.045013867,0.4225194
1710,17170,42,370,7.4,0,0.06990467,0.012833055,0.016755389,0.021199338,0.37282944
1711,17174,42,374,7.48,0,0.09282919,0.017810797,0.008320145,0.047837656,0.48370638
1712,17178,42,378,7.56,0,0.10562746,0.013366266,0.017451804,0.08128648,0.5084313
1713,17183,42,383,7.66,0,0.075852,0.009925649,0.009200242,0.019924035,0.43397966
1714,17188,42,388,7.76,0,0.073511764,0.014677143,0.0076648975,0.02146,0.40729025
1715,17192,42,392,7.84,0,0.050795674,0.007018482,0.008789094,0.026264295,0.26383907
1716,17196,42,396,7.92,0,0.041723132,0.0014851347,0.003999312,0.020023555,0.23465079
1717,17600,44,0,0.0,0,0.49670658,0.4556263,0.6576131,0.5408775,0.25076482
1718,17604,44,4,0.08,0,0.03140252,0.001485143,0.012032479,0.0382116,0.12214467
1719,17618,44,18,0.36,0,0.044177674,0.015576296,0.009483472,0.022063708,0.20559448
1720,17622,44,22,0.44,0,0.06895842,0.016867945,0.015281031,0.024850259,0.35347876
1721,17629,44,29,0.58,0,0.073857225,0.013060222,0.011550995,0.019465651,0.4102132
1722,17633,44,33,0.66,0,0.04720607,0.010396001,0.009253839,0.0057688453,0.26541197
1723,17637,44,37,0.74,0,0.059573025,0.013083827,0.011208338,0.015091729,0.32279113
1724,17641,44,41,0.82,0,0.046630543,0.012219449,0.0098313745,0.007404659,0.2536315
1725,17645,44,45,0.9,0,0.038562536,0.018425865,0.007893254,0.00268077,0.1964665
1726,17650,44,50,1.0,0,0.049863115,0.03576492,0.013300325,0.0133152045,0.20461006
1727,17654,44,54,1.08,0,0.063304886,0.044919487,0.022198616,0.018044695,0.2501482
1728,17658,44,58,1.16,0,0.07004014,0.02473001,0.022622207,0.02265885,0.33376244
1729,17662,44,62,1.24,0,0.067768,0.012107679,0.017075177,0.031870022,0.34196007
1730,17666,44,66,1.32,0,0.04518102,0.010496061,0.012398362,0.022783084,0.21808025
1731,17672,44,72,1.44,0,0.04982385,0.009274706,0.008606737,0.031852227,0.24308641
1732,17676,44,76,1.52,0,0.043444302,0.0070706774,0.007295676,0.029389938,0.21198773
1733,17682,44,82,1.64,0,0.03598801,0.005144676,0.003928482,0.025196271,0.17937456
1734,17686,44,86,1.72,0,0.031789996,0.0043721343,0.003565801,0.020016635,0.16242757
1735,17700,44,100,2.0,0,0.037539437,0.003929312,0.013065902,0.01932527,0.18710922
1736,17732,44,132,2.64,0,0.0305865,0.0027114737,0.0067907553,0.016319908,0.15906544
1737,17794,44,194,3.88,0,0.03069358,0.025083683,0.019982863,0.015593612,0.08680113
1738,17804,44,204,4.08,0,0.047067046,0.010466463,0.009764405,0.027677672,0.22695509
1739,17808,44,208,4.16,0,0.11888978,0.022490602,0.017569456,0.08394385,0.57093155
1740,17812,44,212,4.24,0,0.0911966,0.023824047,0.028029334,0.061864328,0.4025651
1741,17816,44,216,4.32,0,0.109396845,0.03041215,0.027465807,0.06367875,0.506443
1742,17822,44,222,4.44,0,0.09267466,0.034575395,0.033001542,0.050668035,0.3977058
1743,17826,44,226,4.52,0,0.16658236,0.038182832,0.034760103,0.100670405,0.7957383
1744,17832,44,232,4.64,0,0.08564427,0.033974797,0.02750689,0.041481577,0.37670648
1745,17836,44,236,4.72,0,0.07646109,0.005490339,0.013427889,0.033235617,0.41915727
1746,17840,44,240,4.8,0,0.081902705,0.0022685814,0.012952768,0.036933,0.4575817
1747,17844,44,244,4.88,0,0.05174443,0.001714897,0.021354338,0.02914707,0.25679243
1748,17848,44,248,4.96,0,0.0446287,0.004200615,0.020921204,0.010866428,0.23474382
1749,17852,44,252,5.04,0,0.0580908,0.0039293226,0.013916017,0.013985479,0.33160105
1750,17857,44,257,5.14,0,0.05001448,0.007572767,0.008326824,0.01095705,0.2836203
1751,17861,44,261,5.22,0,0.038419425,0.004999729,0.0077490895,0.018677404,0.20041929
1752,17866,44,266,5.32,0,0.036097236,0.004850432,0.005277902,0.02121153,0.1851815
1753,17870,44,270,5.4,0,0.034044158,0.0055568954,0.0051684086,0.015795946,0.17905436
1754,17874,44,274,5.48,0,0.042469405,0.004200609,0.0048735053,0.015964998,0.23859708
1755,17906,44,306,6.12,0,0.03887173,0.0030915514,0.0027322066,0.018945316,0.21580204
1756,17948,44,348,6.96,0,0.031643245,0.0064453003,0.022719331,0.010178357,0.14108644
1757,17952,44,352,7.04,0,0.032959063,0.019739872,0.014945649,0.013896176,0.12559767
1758,17956,44,356,7.12,0,0.07250472,0.042302586,0.02609373,0.030981593,0.28953323
1759,17960,44,360,7.2,0,0.07671797,0.03299774,0.038355865,0.038302552,0.30669442
1760,17964,44,364,7.28,0,0.08653033,0.04062238,0.0320207,0.028152203,0.38179514
1761,17968,44,368,7.36,0,0.10705581,0.030181615,0.033885084,0.076284796,0.45966518
1762,17972,44,372,7.44,0,0.10375668,0.026070822,0.02801657,0.07212605,0.46397492
1763,17976,44,376,7.52,0,0.078690186,0.02319863,0.017074449,0.04321757,0.3699844
1764,17980,44,380,7.6,0,0.061183386,0.011787942,0.0099614635,0.031158883,0.31185013
1765,17986,44,386,7.72,0,0.046146803,0.0049997405,0.006461189,0.021779979,0.24891067
1766,18000,45,0,0.0,0,0.5181871,0.5438356,0.6630821,0.51767033,0.21771029
1767,18004,45,4,0.08,0,0.032548778,0.002711469,0.014283409,0.019855492,0.15376693
1768,18022,45,22,0.44,0,0.055810437,0.012804422,0.00912754,0.034265414,0.269871
1769,18026,45,26,0.52,0,0.07483691,0.012947181,0.009974143,0.04285706,0.3806506
1770,18030,45,30,0.6,0,0.05957468,0.011819077,0.009770038,0.028411876,0.30595016
1771,18034,45,34,0.68,0,0.07089037,0.012273438,0.010245189,0.035704494,0.36738163
1772,18040,45,40,0.8,0,0.074757405,0.015788514,0.010280428,0.04439632,0.3704149
1773,18045,45,45,0.9,0,0.05784529,0.04407341,0.012649685,0.014873907,0.23692466
1774,18052,45,52,1.04,0,0.05707474,0.0378809,0.025716715,0.017398806,0.22025028
1775,18056,45,56,1.12,0,0.043550476,0.007501732,0.016555306,0.0156872,0.21909495
1776,18060,45,60,1.2,0,0.053162448,0.0063009183,0.011191838,0.035032902,0.26267293
1777,18064,45,64,1.28,0,0.04716457,0.007425707,0.008111796,0.036353018,0.2229958
1778,18068,45,68,1.36,0,0.043341253,0.006183139,0.0061896294,0.01859436,0.2332077
1779,18072,45,72,1.44,0,0.029964004,0.0038346187,0.0045781075,0.01606946,0.15639997
1780,18098,45,98,1.96,0,0.029585047,0.0045371773,0.0046006963,0.029484514,0.12983821
1781,18144,45,144,2.88,0,0.091986194,0.011277943,0.015466561,0.08705104,0.4160634
1782,18148,45,148,2.96,0,0.098785885,0.023103358,0.014639792,0.054488666,0.4894506
1783,18152,45,152,3.04,0,0.09631817,0.022718279,0.0198268,0.048427194,0.47535515
1784,18156,45,156,3.12,0,0.10780133,0.030124443,0.027089113,0.07392367,0.48003054
1785,18162,45,162,3.24,0,0.11296613,0.023198636,0.028028965,0.042660985,0.5811608
1786,18166,45,166,3.32,0,0.07938408,0.023419425,0.016188864,0.05037442,0.36364305
1787,18171,45,171,3.42,0,0.055644296,0.015740624,0.014505116,0.0069630817,0.2984535
1788,18175,45,175,3.5,0,0.03923028,0.009033749,0.012595954,0.022177398,0.18250087
1789,18180,45,180,3.6,0,0.042306,0.0066968612,0.013629333,0.012425459,0.22298932
1790,18185,45,185,3.7,0,0.051597018,0.0045371754,0.021411972,0.016291238,0.2705547
1791,18190,45,190,3.8,0,0.08531101,0.005687655,0.017593043,0.030993126,0.4744919
1792,18194,45,194,3.88,0,0.0902013,0.0055568814,0.014749361,0.036758676,0.5025292
1793,18198,45,198,3.96,0,0.060441334,0.0040217848,0.01279953,0.036229115,0.31184363
1794,18204,45,204,4.08,0,0.05161712,0.0043721404,0.0064005395,0.030576924,0.27228335
1795,18208,45,208,4.16,0,0.057076655,0.0033208774,0.010444379,0.046858605,0.27725732
1796,18212,45,212,4.24,0,0.04052092,0.0025723176,0.005010019,0.021600053,0.21978728
1797,18218,45,218,4.36,0,0.029422162,0.0050727148,0.0046604658,0.017110134,0.14802708
1798,18224,45,224,4.48,0,0.034344852,0.00309157,0.004384693,0.020418668,0.18041307
1799,18228,45,228,4.56,0,0.04390727,0.003208272,0.0034432593,0.021337412,0.24392803
1800,18233,45,233,4.66,0,0.037410647,0.0025723414,0.003174754,0.007674878,0.22531945
1801,18282,45,282,5.64,0,0.035714384,0.04871551,0.009398047,0.013110893,0.08691146
1802,18286,45,286,5.72,0,0.039564,0.028863631,0.019053254,0.008571544,0.15037018
1803,18290,45,290,5.8,0,0.041267022,0.011369024,0.012627148,0.018213417,0.1971848
1804,18294,45,294,5.88,0,0.07009311,0.016336545,0.016947623,0.025184738,0.35894817
1805,18298,45,298,5.96,0,0.08734312,0.038144324,0.028339483,0.035425376,0.38700926
1806,18302,45,302,6.04,0,0.11063067,0.04709714,0.029637543,0.035212826,0.5195605
1807,18306,45,306,6.12,0,0.123591326,0.039637752,0.043618184,0.039274022,0.5933004
1808,18310,45,310,6.2,0,0.10019545,0.036121752,0.034328844,0.044637207,0.45207548
1809,18314,45,314,6.28,0,0.08197811,0.018148718,0.021234773,0.040755942,0.4008559
1810,18318,45,318,6.36,0,0.074288994,0.008603888,0.010981476,0.033120938,0.4016802
1811,18322,45,322,6.44,0,0.09082623,0.008646392,0.012762721,0.040975083,0.49577028
1812,18326,45,326,6.52,0,0.091969304,0.005556886,0.013857067,0.046289828,0.49991778
1813,18330,45,330,6.6,0,0.066615835,0.00507272,0.00696403,0.043846324,0.3475853
1814,18336,45,336,6.72,0,0.058537997,0.008617222,0.008118992,0.026753655,0.31202537
1815,18341,45,341,6.82,0,0.072248265,0.0091550015,0.00696478,0.016250046,0.42160207
1816,18345,45,345,6.9,0,0.07224963,0.011567582,0.0062924614,0.025647406,0.40144005
1817,18349,45,349,6.98,0,0.05767578,0.0068957456,0.009659574,0.032928817,0.29743448
1818,18356,45,356,7.12,0,0.03701217,0.0029702769,0.0041390033,0.02292676,0.19470756
1819,18360,45,360,7.2,0,0.031425897,0.0012126153,0.003001958,0.020757759,0.16707702
1820,18400,46,0,0.0,0,0.5554659,0.56519425,0.6571791,0.63764954,0.2262714
1821,18404,46,4,0.08,0,0.029995449,0.0015611849,0.0140170455,0.024897384,0.13146952
1822,18421,46,21,0.42,0,0.029859262,0.012947147,0.0064302864,0.005769834,0.14851819
